"","country","ISO","item","model"
"7481","Ghana","GHA","Sunflowerseed Oil","fabio"
"7482","Ghana","GHA","Rape and Mustard Oil","fabio"
"7483","Ghana","GHA","Cottonseed Oil","fabio"
"7484","Ghana","GHA","Palmkernel Oil","fabio"
"7485","Ghana","GHA","Palm Oil","fabio"
"7486","Ghana","GHA","Coconut Oil","fabio"
"7487","Ghana","GHA","Sesameseed Oil","fabio"
"7488","Ghana","GHA","Olive Oil","fabio"
"7489","Ghana","GHA","Ricebran Oil","fabio"
"7490","Ghana","GHA","Maize Germ Oil","fabio"
"7491","Ghana","GHA","Oilcrops Oil, Other","fabio"
"7492","Ghana","GHA","Soyabean Cake","fabio"
"7493","Ghana","GHA","Groundnut Cake","fabio"
"7494","Ghana","GHA","Sunflowerseed Cake","fabio"
"7495","Ghana","GHA","Rape and Mustard Cake","fabio"
"7496","Ghana","GHA","Cottonseed Cake","fabio"
"7497","Ghana","GHA","Palmkernel Cake","fabio"
"7498","Ghana","GHA","Copra Cake","fabio"
"7499","Ghana","GHA","Sesameseed Cake","fabio"
"7500","Ghana","GHA","Oilseed Cakes, Other","fabio"
"7501","Ghana","GHA","Wine","fabio"
"7502","Ghana","GHA","Beer","fabio"
"7503","Ghana","GHA","Beverages, Fermented","fabio"
"7504","Ghana","GHA","Beverages, Alcoholic","fabio"
"7505","Ghana","GHA","Alcohol, Non-Food","fabio"
"7506","Ghana","GHA","Cotton lint","fabio"
"7507","Ghana","GHA","Cattle","fabio"
"7508","Ghana","GHA","Buffaloes","fabio"
"7509","Ghana","GHA","Sheep","fabio"
"7510","Ghana","GHA","Goats","fabio"
"7511","Ghana","GHA","Pigs","fabio"
"7512","Ghana","GHA","Poultry Birds","fabio"
"7513","Ghana","GHA","Horses","fabio"
"7514","Ghana","GHA","Asses","fabio"
"7515","Ghana","GHA","Mules","fabio"
"7516","Ghana","GHA","Camels","fabio"
"7517","Ghana","GHA","Camelids, other","fabio"
"7518","Ghana","GHA","Rabbits and hares","fabio"
"7519","Ghana","GHA","Rodents, other","fabio"
"7520","Ghana","GHA","Live animals, other","fabio"
"7521","Ghana","GHA","Milk - Excluding Butter","fabio"
"7522","Ghana","GHA","Butter, Ghee","fabio"
"7523","Ghana","GHA","Eggs","fabio"
"7524","Ghana","GHA","Wool (Clean Eq.)","fabio"
"7525","Ghana","GHA","Bovine Meat","fabio"
"7526","Ghana","GHA","Mutton & Goat Meat","fabio"
"7527","Ghana","GHA","Pigmeat","fabio"
"7528","Ghana","GHA","Poultry Meat","fabio"
"7529","Ghana","GHA","Meat, Other","fabio"
"7530","Ghana","GHA","Offals, Edible","fabio"
"7531","Ghana","GHA","Fats, Animals, Raw","fabio"
"7532","Ghana","GHA","Hides and skins","fabio"
"7533","Ghana","GHA","Meat Meal","fabio"
"7534","Ghana","GHA","Pet food","fabio"
"7535","Ghana","GHA","Honey","fabio"
"7536","Ghana","GHA","Silk","fabio"
"7537","Ghana","GHA","Fish, Seafood","fabio"
"7538","Ghana","GHA","Wood fuel","fabio"
"7539","Ghana","GHA","Industrial roundwood, coniferous","fabio"
"7540","Ghana","GHA","Industrial roundwood, non-coniferous","fabio"
"7541","Kiribati","KIR","Rice (Milled Equivalent)","fabio"
"7542","Kiribati","KIR","Wheat and products","fabio"
"7543","Kiribati","KIR","Barley and products","fabio"
"7544","Kiribati","KIR","Maize and products","fabio"
"7545","Kiribati","KIR","Rye and products","fabio"
"7546","Kiribati","KIR","Oats","fabio"
"7547","Kiribati","KIR","Millet and products","fabio"
"7548","Kiribati","KIR","Sorghum and products","fabio"
"7549","Kiribati","KIR","Cereals, Other","fabio"
"7550","Kiribati","KIR","Potatoes and products","fabio"
"7551","Kiribati","KIR","Cassava and products","fabio"
"7552","Kiribati","KIR","Sweet potatoes","fabio"
"7553","Kiribati","KIR","Roots, Other","fabio"
"7554","Kiribati","KIR","Yams","fabio"
"7555","Kiribati","KIR","Sugar cane","fabio"
"7556","Kiribati","KIR","Sugar beet","fabio"
"7557","Kiribati","KIR","Beans","fabio"
"7558","Kiribati","KIR","Peas","fabio"
"7559","Kiribati","KIR","Pulses, Other and products","fabio"
"7560","Kiribati","KIR","Nuts and products","fabio"
"7561","Kiribati","KIR","Soyabeans","fabio"
"7562","Kiribati","KIR","Groundnuts (Shelled Eq)","fabio"
"7563","Kiribati","KIR","Sunflower seed","fabio"
"7564","Kiribati","KIR","Rape and Mustardseed","fabio"
"7565","Kiribati","KIR","Seed cotton","fabio"
"7566","Kiribati","KIR","Coconuts - Incl Copra","fabio"
"7567","Kiribati","KIR","Sesame seed","fabio"
"7568","Kiribati","KIR","Oil, palm fruit","fabio"
"7569","Kiribati","KIR","Olives (including preserved)","fabio"
"7570","Kiribati","KIR","Oilcrops, Other","fabio"
"7571","Kiribati","KIR","Tomatoes and products","fabio"
"7572","Kiribati","KIR","Onions","fabio"
"7573","Kiribati","KIR","Vegetables, Other","fabio"
"7574","Kiribati","KIR","Oranges, Mandarines","fabio"
"7575","Kiribati","KIR","Lemons, Limes and products","fabio"
"7576","Kiribati","KIR","Grapefruit and products","fabio"
"7577","Kiribati","KIR","Citrus, Other","fabio"
"7578","Kiribati","KIR","Bananas","fabio"
"7579","Kiribati","KIR","Plantains","fabio"
"7580","Kiribati","KIR","Apples and products","fabio"
"7581","Kiribati","KIR","Pineapples and products","fabio"
"7582","Kiribati","KIR","Dates","fabio"
"7583","Kiribati","KIR","Grapes and products (excl wine)","fabio"
"7584","Kiribati","KIR","Fruits, Other","fabio"
"7585","Kiribati","KIR","Coffee and products","fabio"
"7586","Kiribati","KIR","Cocoa Beans and products","fabio"
"7587","Kiribati","KIR","Tea (including mate)","fabio"
"7588","Kiribati","KIR","Hops","fabio"
"7589","Kiribati","KIR","Pepper","fabio"
"7590","Kiribati","KIR","Pimento","fabio"
"7591","Kiribati","KIR","Cloves","fabio"
"7592","Kiribati","KIR","Spices, Other","fabio"
"7593","Kiribati","KIR","Jute","fabio"
"7594","Kiribati","KIR","Jute-Like Fibres","fabio"
"7595","Kiribati","KIR","Soft-Fibres, Other","fabio"
"7596","Kiribati","KIR","Sisal","fabio"
"7597","Kiribati","KIR","Abaca","fabio"
"7598","Kiribati","KIR","Hard Fibres, Other","fabio"
"7599","Kiribati","KIR","Tobacco","fabio"
"7600","Kiribati","KIR","Rubber","fabio"
"7601","Kiribati","KIR","Fodder crops","fabio"
"7602","Kiribati","KIR","Grazing","fabio"
"7603","Kiribati","KIR","Cottonseed","fabio"
"7604","Kiribati","KIR","Palm kernels","fabio"
"7605","Kiribati","KIR","Sugar non-centrifugal","fabio"
"7606","Kiribati","KIR","Molasses","fabio"
"7607","Kiribati","KIR","Sugar, Refined Equiv","fabio"
"7608","Kiribati","KIR","Sweeteners, Other","fabio"
"7609","Kiribati","KIR","Soyabean Oil","fabio"
"7610","Kiribati","KIR","Groundnut Oil","fabio"
"7611","Kiribati","KIR","Sunflowerseed Oil","fabio"
"7612","Kiribati","KIR","Rape and Mustard Oil","fabio"
"7613","Kiribati","KIR","Cottonseed Oil","fabio"
"7614","Kiribati","KIR","Palmkernel Oil","fabio"
"7615","Kiribati","KIR","Palm Oil","fabio"
"7616","Kiribati","KIR","Coconut Oil","fabio"
"7617","Kiribati","KIR","Sesameseed Oil","fabio"
"7618","Kiribati","KIR","Olive Oil","fabio"
"7619","Kiribati","KIR","Ricebran Oil","fabio"
"7620","Kiribati","KIR","Maize Germ Oil","fabio"
"7621","Kiribati","KIR","Oilcrops Oil, Other","fabio"
"7622","Kiribati","KIR","Soyabean Cake","fabio"
"7623","Kiribati","KIR","Groundnut Cake","fabio"
"7624","Kiribati","KIR","Sunflowerseed Cake","fabio"
"7625","Kiribati","KIR","Rape and Mustard Cake","fabio"
"7626","Kiribati","KIR","Cottonseed Cake","fabio"
"7627","Kiribati","KIR","Palmkernel Cake","fabio"
"7628","Kiribati","KIR","Copra Cake","fabio"
"7629","Kiribati","KIR","Sesameseed Cake","fabio"
"7630","Kiribati","KIR","Oilseed Cakes, Other","fabio"
"7631","Kiribati","KIR","Wine","fabio"
"7632","Kiribati","KIR","Beer","fabio"
"7633","Kiribati","KIR","Beverages, Fermented","fabio"
"7634","Kiribati","KIR","Beverages, Alcoholic","fabio"
"7635","Kiribati","KIR","Alcohol, Non-Food","fabio"
"7636","Kiribati","KIR","Cotton lint","fabio"
"7637","Kiribati","KIR","Cattle","fabio"
"7638","Kiribati","KIR","Buffaloes","fabio"
"7639","Kiribati","KIR","Sheep","fabio"
"7640","Kiribati","KIR","Goats","fabio"
"7641","Kiribati","KIR","Pigs","fabio"
"7642","Kiribati","KIR","Poultry Birds","fabio"
"7643","Kiribati","KIR","Horses","fabio"
"7644","Kiribati","KIR","Asses","fabio"
"7645","Kiribati","KIR","Mules","fabio"
"7646","Kiribati","KIR","Camels","fabio"
"7647","Kiribati","KIR","Camelids, other","fabio"
"7648","Kiribati","KIR","Rabbits and hares","fabio"
"7649","Kiribati","KIR","Rodents, other","fabio"
"7650","Kiribati","KIR","Live animals, other","fabio"
"7651","Kiribati","KIR","Milk - Excluding Butter","fabio"
"7652","Kiribati","KIR","Butter, Ghee","fabio"
"7653","Kiribati","KIR","Eggs","fabio"
"7654","Kiribati","KIR","Wool (Clean Eq.)","fabio"
"7655","Kiribati","KIR","Bovine Meat","fabio"
"7656","Kiribati","KIR","Mutton & Goat Meat","fabio"
"7657","Kiribati","KIR","Pigmeat","fabio"
"7658","Kiribati","KIR","Poultry Meat","fabio"
"7659","Kiribati","KIR","Meat, Other","fabio"
"7660","Kiribati","KIR","Offals, Edible","fabio"
"7661","Kiribati","KIR","Fats, Animals, Raw","fabio"
"7662","Kiribati","KIR","Hides and skins","fabio"
"7663","Kiribati","KIR","Meat Meal","fabio"
"7664","Kiribati","KIR","Pet food","fabio"
"7665","Kiribati","KIR","Honey","fabio"
"7666","Kiribati","KIR","Silk","fabio"
"7667","Kiribati","KIR","Fish, Seafood","fabio"
"7668","Kiribati","KIR","Wood fuel","fabio"
"7669","Kiribati","KIR","Industrial roundwood, coniferous","fabio"
"7670","Kiribati","KIR","Industrial roundwood, non-coniferous","fabio"
"7671","Greece","GRC","Rice (Milled Equivalent)","fabio"
"7672","Greece","GRC","Wheat and products","fabio"
"7673","Greece","GRC","Barley and products","fabio"
"7674","Greece","GRC","Maize and products","fabio"
"7675","Greece","GRC","Rye and products","fabio"
"7676","Greece","GRC","Oats","fabio"
"7677","Greece","GRC","Millet and products","fabio"
"7678","Greece","GRC","Sorghum and products","fabio"
"7679","Greece","GRC","Cereals, Other","fabio"
"7680","Greece","GRC","Potatoes and products","fabio"
"7681","Greece","GRC","Cassava and products","fabio"
"7682","Greece","GRC","Sweet potatoes","fabio"
"7683","Greece","GRC","Roots, Other","fabio"
"7684","Greece","GRC","Yams","fabio"
"7685","Greece","GRC","Sugar cane","fabio"
"7686","Greece","GRC","Sugar beet","fabio"
"7687","Greece","GRC","Beans","fabio"
"7688","Greece","GRC","Peas","fabio"
"7689","Greece","GRC","Pulses, Other and products","fabio"
"7690","Greece","GRC","Nuts and products","fabio"
"7691","Greece","GRC","Soyabeans","fabio"
"7692","Greece","GRC","Groundnuts (Shelled Eq)","fabio"
"7693","Greece","GRC","Sunflower seed","fabio"
"7694","Greece","GRC","Rape and Mustardseed","fabio"
"7695","Greece","GRC","Seed cotton","fabio"
"7696","Greece","GRC","Coconuts - Incl Copra","fabio"
"7697","Greece","GRC","Sesame seed","fabio"
"7698","Greece","GRC","Oil, palm fruit","fabio"
"7699","Greece","GRC","Olives (including preserved)","fabio"
"7700","Greece","GRC","Oilcrops, Other","fabio"
"7701","Greece","GRC","Tomatoes and products","fabio"
"7702","Greece","GRC","Onions","fabio"
"7703","Greece","GRC","Vegetables, Other","fabio"
"7704","Greece","GRC","Oranges, Mandarines","fabio"
"7705","Greece","GRC","Lemons, Limes and products","fabio"
"7706","Greece","GRC","Grapefruit and products","fabio"
"7707","Greece","GRC","Citrus, Other","fabio"
"7708","Greece","GRC","Bananas","fabio"
"7709","Greece","GRC","Plantains","fabio"
"7710","Greece","GRC","Apples and products","fabio"
"7711","Greece","GRC","Pineapples and products","fabio"
"7712","Greece","GRC","Dates","fabio"
"7713","Greece","GRC","Grapes and products (excl wine)","fabio"
"7714","Greece","GRC","Fruits, Other","fabio"
"7715","Greece","GRC","Coffee and products","fabio"
"7716","Greece","GRC","Cocoa Beans and products","fabio"
"7717","Greece","GRC","Tea (including mate)","fabio"
"7718","Greece","GRC","Hops","fabio"
"7719","Greece","GRC","Pepper","fabio"
"7720","Greece","GRC","Pimento","fabio"
"7721","Greece","GRC","Cloves","fabio"
"7722","Greece","GRC","Spices, Other","fabio"
"7723","Greece","GRC","Jute","fabio"
"7724","Greece","GRC","Jute-Like Fibres","fabio"
"7725","Greece","GRC","Soft-Fibres, Other","fabio"
"7726","Greece","GRC","Sisal","fabio"
"7727","Greece","GRC","Abaca","fabio"
"7728","Greece","GRC","Hard Fibres, Other","fabio"
"7729","Greece","GRC","Tobacco","fabio"
"7730","Greece","GRC","Rubber","fabio"
"7731","Greece","GRC","Fodder crops","fabio"
"7732","Greece","GRC","Grazing","fabio"
"7733","Greece","GRC","Cottonseed","fabio"
"7734","Greece","GRC","Palm kernels","fabio"
"7735","Greece","GRC","Sugar non-centrifugal","fabio"
"7736","Greece","GRC","Molasses","fabio"
"7737","Greece","GRC","Sugar, Refined Equiv","fabio"
"7738","Greece","GRC","Sweeteners, Other","fabio"
"7739","Greece","GRC","Soyabean Oil","fabio"
"7740","Greece","GRC","Groundnut Oil","fabio"
"7741","Greece","GRC","Sunflowerseed Oil","fabio"
"7742","Greece","GRC","Rape and Mustard Oil","fabio"
"7743","Greece","GRC","Cottonseed Oil","fabio"
"7744","Greece","GRC","Palmkernel Oil","fabio"
"7745","Greece","GRC","Palm Oil","fabio"
"7746","Greece","GRC","Coconut Oil","fabio"
"7747","Greece","GRC","Sesameseed Oil","fabio"
"7748","Greece","GRC","Olive Oil","fabio"
"7749","Greece","GRC","Ricebran Oil","fabio"
"7750","Greece","GRC","Maize Germ Oil","fabio"
"7751","Greece","GRC","Oilcrops Oil, Other","fabio"
"7752","Greece","GRC","Soyabean Cake","fabio"
"7753","Greece","GRC","Groundnut Cake","fabio"
"7754","Greece","GRC","Sunflowerseed Cake","fabio"
"7755","Greece","GRC","Rape and Mustard Cake","fabio"
"7756","Greece","GRC","Cottonseed Cake","fabio"
"7757","Greece","GRC","Palmkernel Cake","fabio"
"7758","Greece","GRC","Copra Cake","fabio"
"7759","Greece","GRC","Sesameseed Cake","fabio"
"7760","Greece","GRC","Oilseed Cakes, Other","fabio"
"7761","Greece","GRC","Wine","fabio"
"7762","Greece","GRC","Beer","fabio"
"7763","Greece","GRC","Beverages, Fermented","fabio"
"7764","Greece","GRC","Beverages, Alcoholic","fabio"
"7765","Greece","GRC","Alcohol, Non-Food","fabio"
"7766","Greece","GRC","Cotton lint","fabio"
"7767","Greece","GRC","Cattle","fabio"
"7768","Greece","GRC","Buffaloes","fabio"
"7769","Greece","GRC","Sheep","fabio"
"7770","Greece","GRC","Goats","fabio"
"7771","Greece","GRC","Pigs","fabio"
"7772","Greece","GRC","Poultry Birds","fabio"
"7773","Greece","GRC","Horses","fabio"
"7774","Greece","GRC","Asses","fabio"
"7775","Greece","GRC","Mules","fabio"
"7776","Greece","GRC","Camels","fabio"
"7777","Greece","GRC","Camelids, other","fabio"
"7778","Greece","GRC","Rabbits and hares","fabio"
"7779","Greece","GRC","Rodents, other","fabio"
"7780","Greece","GRC","Live animals, other","fabio"
"7781","Greece","GRC","Milk - Excluding Butter","fabio"
"7782","Greece","GRC","Butter, Ghee","fabio"
"7783","Greece","GRC","Eggs","fabio"
"7784","Greece","GRC","Wool (Clean Eq.)","fabio"
"7785","Greece","GRC","Bovine Meat","fabio"
"7786","Greece","GRC","Mutton & Goat Meat","fabio"
"7787","Greece","GRC","Pigmeat","fabio"
"7788","Greece","GRC","Poultry Meat","fabio"
"7789","Greece","GRC","Meat, Other","fabio"
"7790","Greece","GRC","Offals, Edible","fabio"
"7791","Greece","GRC","Fats, Animals, Raw","fabio"
"7792","Greece","GRC","Hides and skins","fabio"
"7793","Greece","GRC","Meat Meal","fabio"
"7794","Greece","GRC","Pet food","fabio"
"7795","Greece","GRC","Honey","fabio"
"7796","Greece","GRC","Silk","fabio"
"7797","Greece","GRC","Fish, Seafood","fabio"
"7798","Greece","GRC","Wood fuel","fabio"
"7799","Greece","GRC","Industrial roundwood, coniferous","fabio"
"7800","Greece","GRC","Industrial roundwood, non-coniferous","fabio"
"7801","Grenada","GRD","Rice (Milled Equivalent)","fabio"
"7802","Grenada","GRD","Wheat and products","fabio"
"7803","Grenada","GRD","Barley and products","fabio"
"7804","Grenada","GRD","Maize and products","fabio"
"7805","Grenada","GRD","Rye and products","fabio"
"7806","Grenada","GRD","Oats","fabio"
"7807","Grenada","GRD","Millet and products","fabio"
"7808","Grenada","GRD","Sorghum and products","fabio"
"7809","Grenada","GRD","Cereals, Other","fabio"
"7810","Grenada","GRD","Potatoes and products","fabio"
"7811","Grenada","GRD","Cassava and products","fabio"
"7812","Grenada","GRD","Sweet potatoes","fabio"
"7813","Grenada","GRD","Roots, Other","fabio"
"7814","Grenada","GRD","Yams","fabio"
"7815","Grenada","GRD","Sugar cane","fabio"
"7816","Grenada","GRD","Sugar beet","fabio"
"7817","Grenada","GRD","Beans","fabio"
"7818","Grenada","GRD","Peas","fabio"
"7819","Grenada","GRD","Pulses, Other and products","fabio"
"7820","Grenada","GRD","Nuts and products","fabio"
"7821","Grenada","GRD","Soyabeans","fabio"
"7822","Grenada","GRD","Groundnuts (Shelled Eq)","fabio"
"7823","Grenada","GRD","Sunflower seed","fabio"
"7824","Grenada","GRD","Rape and Mustardseed","fabio"
"7825","Grenada","GRD","Seed cotton","fabio"
"7826","Grenada","GRD","Coconuts - Incl Copra","fabio"
"7827","Grenada","GRD","Sesame seed","fabio"
"7828","Grenada","GRD","Oil, palm fruit","fabio"
"7829","Grenada","GRD","Olives (including preserved)","fabio"
"7830","Grenada","GRD","Oilcrops, Other","fabio"
"7831","Grenada","GRD","Tomatoes and products","fabio"
"7832","Grenada","GRD","Onions","fabio"
"7833","Grenada","GRD","Vegetables, Other","fabio"
"7834","Grenada","GRD","Oranges, Mandarines","fabio"
"7835","Grenada","GRD","Lemons, Limes and products","fabio"
"7836","Grenada","GRD","Grapefruit and products","fabio"
"7837","Grenada","GRD","Citrus, Other","fabio"
"7838","Grenada","GRD","Bananas","fabio"
"7839","Grenada","GRD","Plantains","fabio"
"7840","Grenada","GRD","Apples and products","fabio"
"7841","Grenada","GRD","Pineapples and products","fabio"
"7842","Grenada","GRD","Dates","fabio"
"7843","Grenada","GRD","Grapes and products (excl wine)","fabio"
"7844","Grenada","GRD","Fruits, Other","fabio"
"7845","Grenada","GRD","Coffee and products","fabio"
"7846","Grenada","GRD","Cocoa Beans and products","fabio"
"7847","Grenada","GRD","Tea (including mate)","fabio"
"7848","Grenada","GRD","Hops","fabio"
"7849","Grenada","GRD","Pepper","fabio"
"7850","Grenada","GRD","Pimento","fabio"
"7851","Grenada","GRD","Cloves","fabio"
"7852","Grenada","GRD","Spices, Other","fabio"
"7853","Grenada","GRD","Jute","fabio"
"7854","Grenada","GRD","Jute-Like Fibres","fabio"
"7855","Grenada","GRD","Soft-Fibres, Other","fabio"
"7856","Grenada","GRD","Sisal","fabio"
"7857","Grenada","GRD","Abaca","fabio"
"7858","Grenada","GRD","Hard Fibres, Other","fabio"
"7859","Grenada","GRD","Tobacco","fabio"
"7860","Grenada","GRD","Rubber","fabio"
"7861","Grenada","GRD","Fodder crops","fabio"
"7862","Grenada","GRD","Grazing","fabio"
"7863","Grenada","GRD","Cottonseed","fabio"
"7864","Grenada","GRD","Palm kernels","fabio"
"7865","Grenada","GRD","Sugar non-centrifugal","fabio"
"7866","Grenada","GRD","Molasses","fabio"
"7867","Grenada","GRD","Sugar, Refined Equiv","fabio"
"7868","Grenada","GRD","Sweeteners, Other","fabio"
"7869","Grenada","GRD","Soyabean Oil","fabio"
"7870","Grenada","GRD","Groundnut Oil","fabio"
"7871","Grenada","GRD","Sunflowerseed Oil","fabio"
"7872","Grenada","GRD","Rape and Mustard Oil","fabio"
"7873","Grenada","GRD","Cottonseed Oil","fabio"
"7874","Grenada","GRD","Palmkernel Oil","fabio"
"7875","Grenada","GRD","Palm Oil","fabio"
"7876","Grenada","GRD","Coconut Oil","fabio"
"7877","Grenada","GRD","Sesameseed Oil","fabio"
"7878","Grenada","GRD","Olive Oil","fabio"
"7879","Grenada","GRD","Ricebran Oil","fabio"
"7880","Grenada","GRD","Maize Germ Oil","fabio"
"7881","Grenada","GRD","Oilcrops Oil, Other","fabio"
"7882","Grenada","GRD","Soyabean Cake","fabio"
"7883","Grenada","GRD","Groundnut Cake","fabio"
"7884","Grenada","GRD","Sunflowerseed Cake","fabio"
"7885","Grenada","GRD","Rape and Mustard Cake","fabio"
"7886","Grenada","GRD","Cottonseed Cake","fabio"
"7887","Grenada","GRD","Palmkernel Cake","fabio"
"7888","Grenada","GRD","Copra Cake","fabio"
"7889","Grenada","GRD","Sesameseed Cake","fabio"
"7890","Grenada","GRD","Oilseed Cakes, Other","fabio"
